Pitch,Intensity,Duration,Spectral_Centroid,Spectral_Bandwidth
12.353337,0.057520527,4.108125,1793.5232234305963,1799.0609521452425
18.633184,0.0013717633,3.988125,2170.064454438721,2178.73719129265
26.28242,0.009987615,4.508125,3029.2317813812783,2796.553425064572
30.974688,0.030807016,4.076125,2022.8626413368474,2014.5827030785053
14.265031,0.14576368,3.844125,1226.3749008131376,1222.4525752145555
8.5554285,0.028109709,6.340125,1265.259343575301,1414.0204628023184
43.515537,0.009215816,3.052125,2408.501111255829,2233.164752790908
20.104645,0.028158288,3.556125,1846.7347503833082,1901.8758323736743
14.03091,0.015757572,4.876125,1321.9309834831363,1151.7419539113816
56.97156,0.057119925,4.540125,1909.9334245328523,1551.394904375049
67.58887,0.019204142,1.652125,2863.0248819453022,2579.8857408491667
16.898127,0.03192013,5.788125,1402.8731751909866,1409.5407760378198
19.417557,0.045418974,4.268125,2035.8392263852277,2133.088488789129
15.511384,0.08362261,2.980125,1442.0949288482727,1362.21830757091
21.937119,0.05261816,3.916125,1085.0393842193378,1253.8183660564562
33.28209,0.062041666,5.500125,3024.4894016914527,2425.12465405185
32.728966,0.020222526,4.924125,2513.9598630964438,2150.5640701919415
60.81534,0.0059379805,4.324125,2173.38539715178,1764.143113999602
38.07316,0.07323904,4.228125,2884.9970848949824,2088.827347723215
10.474131,0.0334618,6.580125,1654.3771572083863,1838.8212933872874
80.453156,0.07099725,6.028125,1572.435956318621,1382.0496008633272
34.068542,0.05387429,3.580125,2769.167751995524,2279.01768201095
53.434113,0.025026178,5.548125,2735.1954842149785,2268.940982865059
19.190641,0.07050798,5.332125,2085.6223562785217,1810.840463175475
34.54078,0.032573428,4.828125,2116.2091260340035,1986.0580476406742
13.702955,0.01983523,6.476125,2055.7046146667994,2246.5633887030754
40.564083,0.0033083141,4.396125,1893.4296222825026,1728.3516545089071
7.9755516,0.091105476,2.380125,2161.370779158372,2612.3621408169156
11.554155,0.06582843,6.028125,2100.1821370693174,2310.204900748682
35.211628,0.06988158,6.100125,1855.339734832651,1333.608729743985
13.189826,0.065944895,7.228125,1228.2416128196817,1185.9887540662994
45.439026,0.072494686,5.836125,2537.9901146240973,1837.486591969384
34.147224,0.035942372,3.652125,1572.4723066234994,1220.5863374876494
55.4046,0.02713432,3.460125,2255.9109276778686,1489.7713569827865
79.7496,0.013954133,3.004125,3686.552672841361,2386.5907438163267
15.352376,0.088503145,4.444125,1785.8326879594017,1929.5713138985736
47.412727,0.021297432,2.716125,3682.075173296802,2666.8422396918636
27.860336,0.021445056,2.980125,2348.3063520877595,2069.515104486386
38.597458,0.0064101717,4.924125,2084.0429131568753,1946.2915867828694
81.61976,0.00716363,3.556125,3234.820010809827,2887.837667922984
39.11391,0.1653979,4.012125,3866.902201497262,2814.2827063371587
14.017842,0.013586553,9.700125,1606.1683193792892,1317.8510445371364
43.280266,0.031165287,4.564125,2242.370746892269,1965.0123635644256
33.654884,0.004653227,2.924125,2769.0591416903058,2629.2866694438867
62.607574,0.0800957,3.748125,3122.428654691431,1824.7109896173208
34.420444,0.015467041,6.748125,2271.3914744256513,1742.1920469203578
41.10984,0.09185051,3.748125,1906.9232286271265,1455.6055325679692
104.13048,0.07797013,5.548125,2271.8532186312095,1687.8367248866116
48.330505,0.0028198268,7.348125,2151.738562501643,1765.0162777525109
7.2968225,0.09351983,6.100125,2124.595700462115,1395.0442903481082
23.345469,0.016513549,4.324125,1813.0713531092154,1970.8513253135875
12.073103,0.10175179,4.492125,1657.1742050224864,1731.8033616847151
29.592096,0.027307965,2.948125,2760.7076700606835,2188.7934691152145
19.249279,0.06308626,5.716125,1910.1571100891172,1452.2772258388686
42.692036,0.0073512956,5.740125,2556.8516643589,2323.1187136652725
60.74953,0.0071769967,3.940125,2517.1073672075654,1872.9381707758273
20.235098,0.062096648,4.348125,1598.7525060080281,1576.5464031054394
66.02765,0.06347148,3.388125,2585.8835382011857,1704.039766364467
80.264336,0.021717096,2.500125,2762.975147662219,1706.0110883564562
46.778038,0.0108888745,4.708125,2440.370548550965,2060.815738724806
54.475662,0.07822739,5.548125,1919.6305280185818,1446.7393781978747
7.3191833,0.024539439,5.476125,2516.6810630863233,2595.3785868145233
30.248718,0.0061225486,6.868125,2423.598741271463,2366.3613090376193
23.894213,0.012631194,4.420125,1715.5910626435546,1634.6105307192238
18.936323,0.06289643,3.340125,1761.8793561093946,1346.4910027176963
53.949963,0.010043615,6.292125,2633.9395266048814,2230.8289274196754
14.430578,0.056025345,3.988125,2390.560173770425,1703.0533631422577
26.92886,0.018850036,4.516125,2179.1199786139136,2126.9009075677372
41.12696,0.013547575,3.436125,2229.7825834394507,1957.7181093139047
38.891903,0.0157294,6.652125,2210.0447816538085,1431.9363694793212
13.546112,0.015898345,4.828125,2186.398021788293,2280.416658854091
3.3039348,0.027743246,5.788125,942.98096648218,1419.292184185792
72.27671,0.095296115,3.388125,2453.083683073947,1906.113637895436
81.27939,0.027583212,5.980125,2072.589683415695,1813.0480258857576
68.6961,0.0679795,3.844125,3002.7948159449893,2395.194281501163
65.458595,0.05880198,3.244125,3479.887403369798,2623.1593526112856
42.53286,0.032235075,2.500125,3557.6574142543154,2689.1561087915293
43.175026,0.059698384,3.868125,2363.850794656606,1909.526612107228
88.58159,0.025111996,2.660125,2932.122653830299,2448.4992314717815
58.76982,0.028072,4.900125,1787.426300725272,1422.1387060451177
38.718403,0.0043748035,5.164125,1775.5334908626844,1764.79515573432
32.968338,0.04717917,3.508125,2425.7046635493944,1939.810719535126
29.178478,0.11717061,6.676125,3022.880504160439,2374.2754580698374
18.086222,0.041719157,3.004125,1812.8395075567907,1953.8964090451211
112.28594,0.005532909,5.092125,2414.3461775869114,2099.12947001187
26.44873,0.02082369,3.260125,2307.6878534978337,2254.532450630899
43.800297,0.038307738,6.532125,1781.8372936451176,1433.7659196518787
25.556496,0.027163275,6.988125,1990.9716624644395,1589.3481221489146
29.95553,0.13983011,8.188125,1752.086314159274,1594.9861907673794
37.001705,0.014897443,4.612125,2195.660392530597,1871.396239954814
37.651657,0.023153976,6.268125,1961.3442194260915,2026.6227685529614
7.84165,0.08904732,5.020125,1327.5214191449136,1530.8154157495962
66.58365,0.004536685,5.668125,2642.1198240122385,1852.601267001619
26.604595,0.048410468,7.708125,1608.9047278555943,1336.3398026266739
28.354183,0.087448426,5.668125,1500.73025999929,1484.9580341744995
20.933563,0.032388844,2.380125,1485.5939885620676,1426.5791294528785
37.175564,0.053693436,3.292125,2169.6494603313563,1664.9519856342258
25.386042,0.054221343,5.020125,2557.259061495377,2344.0152219768574
50.758762,0.032402802,2.108125,2769.208605358573,2389.5212066951563
78.498886,0.014088451,8.452125,2880.132831325215,1997.2035414557336
33.915394,0.040044498,4.420125,1931.7937103634601,1831.0863748819754
30.756754,0.00042122256,8.212125,2713.0788381877082,2524.389775368389
53.854145,0.015488218,4.852125,2730.6934635747384,2240.102219279563
67.24241,0.08062234,3.628125,2681.205232435861,1710.4006331546045
16.257133,0.05120852,1.828125,2367.7409087102137,2427.7089533420326
31.063425,0.035013493,5.068125,2052.3306061208873,1610.5449621469627
26.45171,0.05201515,4.900125,1705.6364935759611,1684.8150160867385
19.102365,0.085935146,3.772125,1476.7998211137044,1424.5446249290721
59.441727,0.0140048815,7.316125,2448.8412845770636,2295.869890933885
44.559113,0.017393215,4.172125,2650.005922717203,2410.240700043613
48.483006,0.005062914,5.956125,2529.4080800446513,1989.820355524439
11.299709,0.11163907,4.276125,1574.6851206641645,1300.9928259249014
41.693714,0.09883304,6.220125,1465.262139663232,1338.360131939211
27.389894,0.014057412,2.500125,1574.7302907252756,1591.760487992705
16.980526,0.047094222,3.628125,2597.6881866582144,2212.19051668719
32.262897,0.02342045,4.964125,2002.999680178832,2040.5600482130833
24.938826,0.009240095,5.548125,2232.6006510883103,1605.1366848577277
20.243715,0.01352703,3.052125,2050.4655782633945,1802.4155228361096
13.631784,0.05107071,5.140125,1361.2943343972033,1265.1771005854946
65.2372,0.07503187,1.948125,2457.0590714120344,1701.2196841091584
28.217697,0.09409891,8.140125,2827.57252197238,2331.329552090877
38.33959,0.038675092,5.068125,1664.6042841180968,1569.6078775881463
61.22557,0.004588703,6.028125,3166.827478904602,2124.3601509391538
19.95524,0.016037703,5.716125,2437.6938493645916,2202.3983047174606
36.94107,0.005356463,6.580125,3886.845158389782,2974.8234987660367
17.16951,0.035986286,4.348125,2419.0844319645503,1853.503804584396
19.828894,0.008783487,4.348125,2552.8019149738097,2662.3903824979434
25.319569,0.04473585,3.868125,2081.725719462637,1757.923168044602
52.81834,0.062052753,2.788125,3059.01426006723,1821.148146292359
68.42367,0.049790878,5.308125,3293.3982236905363,2288.9600403396885
25.146852,0.059400294,2.716125,1660.851961600428,1823.8052781089552
33.686123,0.027005069,3.100125,1935.3825748752145,1515.5464512408366
16.86248,0.1812906,3.148125,1528.785603032178,1350.5944065691178
6.907856,0.018529126,2.884125,1482.283576183798,1923.1253001331893
17.08452,0.033578668,5.636125,2042.7772515193267,2271.774891114403
15.902814,0.039878275,3.052125,2675.867390859469,2598.467497714815
54.677834,0.064108156,5.788125,1874.0078640984557,1530.2426710003065
54.22472,0.0063291015,3.820125,3380.5967011555226,2606.9480152190763
14.2867155,0.048839178,5.308125,2282.2868640312117,2308.7383577634796
16.228048,0.046419665,4.036125,1757.7508099263173,2037.4372760879007
41.4257,0.101678856,4.108125,2127.2279273743166,2237.67441476369
75.01092,0.08625509,6.388125,2038.623201780144,1632.0137605701268
32.08277,0.022127556,4.228125,1727.7570355638989,1514.2639405403272
38.994705,0.01682966,3.460125,2446.012518657686,1622.597587969376
73.389694,0.016960897,4.060125,2590.9258370804555,1631.8056823184193
20.612736,0.03875912,2.740125,2972.762314223557,2344.270652800946
32.76845,0.03899062,4.564125,2163.5742365878623,1661.4065428795345
59.745785,0.10075408,3.652125,2510.3050456689525,2269.7028651390087
39.921852,0.032262467,3.892125,2635.5007832077995,2360.1554356621878
22.300201,0.03500759,6.308125,2223.9823481082185,2148.704356425061
82.209366,0.050358713,1.780125,2365.279984917339,1428.6241446390184
9.49722,0.0960403,5.668125,1669.3691362136456,1504.2193023869056
22.568754,0.009469993,7.348125,1931.610456622294,1695.4238451438632
20.337988,0.064463,5.212125,2057.424448473557,1993.8191593827926
30.823484,0.011156227,5.548125,2468.5389681250726,2049.5090199654796
16.669233,0.022130003,3.988125,2830.4319003226574,2755.6689611018246
65.46016,0.009418779,2.212125,2396.770821000215,1885.328630318693
12.801844,0.07239662,4.228125,1142.941186927847,1187.821184007708
36.1124,0.018407961,3.940125,2288.781904436894,1861.7503698630742
18.852964,0.039798457,7.412125,2025.3954565330514,2173.868648818978
30.225958,0.06976306,3.700125,1587.2626066217758,1267.1509155375825
30.991116,0.030568473,6.748125,2094.6732002087065,1522.5852464203663
67.56824,0.011740551,3.316125,3096.8294503752386,2388.636953055434
103.90898,0.048723582,2.908125,2413.489729473815,1830.9287970956157
22.003914,0.031229563,4.004125,2008.9461204729214,2299.7882966234793
24.218664,0.0126167135,1.892125,2472.000648188394,2539.7231999081387
22.73939,0.008024284,3.580125,2171.1159645381986,2148.8194201304827
48.88235,0.048245974,2.932125,1949.9283054496764,1428.7898624754816
17.166681,0.021743458,1.948125,1855.3921236405545,2117.188548528658
38.87412,0.04572171,3.892125,2585.776191084712,2558.211963752469
43.758945,0.07866079,6.100125,1910.2197068218818,1699.3094602053716
43.323017,0.038308706,4.468125,2209.199280298756,1914.9151649340963
16.788824,0.022253107,4.948125,1632.5569052454541,1537.3862650696926
47.57621,0.047122538,7.612125,2735.0938965377773,2561.831084514978
39.907753,0.004508043,7.996125,3448.102120124886,2827.3500744228872
7.2258496,0.05613705,5.500125,1166.629895907504,1295.2408193936428
36.45148,0.13928133,2.188125,2467.9079601381395,2315.8541747768186
32.730972,0.006363379,3.748125,4314.836036287712,2989.960669446746
36.83958,0.045002375,5.668125,2105.7695704670787,1880.1733270589807
18.510035,0.040531036,5.788125,2050.224057167403,1903.371403634575
69.46048,0.009030074,2.956125,2731.90112614845,2317.5594579076223
43.23116,0.06737619,2.284125,2725.0959775637075,2366.311020272297
51.404266,0.05253759,3.388125,2048.748053997066,1553.7848027678879
11.181775,0.04071375,3.740125,1821.7380376347146,2333.895168234246
24.409794,0.065240614,5.572125,1626.6128866623617,1552.8952509178384
16.521524,0.047258466,3.484125,2218.4215862481274,2271.164886930029
25.481892,0.09427959,5.836125,1646.774642493342,1760.8410505988818
30.193499,0.012014289,6.844125,2607.027115642394,1917.379658247798
41.204376,0.017643973,3.548125,2764.9189014576464,2297.5187432235607
26.424831,0.035807807,3.380125,2549.5622094041896,2372.944918987742
47.37196,0.04183668,3.388125,2740.4575252871687,1906.0887435756167
100.39311,0.008926291,6.148125,2687.681867073344,2254.9058966087364
29.35622,0.039639223,8.300125,2333.009996145633,2272.270021428999
12.2602,0.043438323,5.908125,1305.488563897157,1223.9594499094928
44.598755,0.019324293,6.268125,2005.041802476651,1681.6208130956074
77.267395,0.028745383,4.732125,2331.5564738426874,1872.3388823770367
32.023037,0.034604453,5.308125,2362.235806665861,1699.965083088462
35.814507,0.017725395,1.924125,2206.5141579769406,1851.9028351624386
21.34896,0.045717053,5.372125,2208.293366435985,2034.4319365272784
13.515086,0.04685009,2.732125,1826.1392412311943,2186.722915641147
90.369644,0.03461354,3.124125,2436.806435819169,1804.2116932008544
32.236618,0.03652112,2.396125,2210.4894007052026,2228.711029362827
50.670856,0.004149445,2.620125,2470.7669543717816,2109.764583417311
11.658605,0.0046738284,12.052125,2599.04679604489,2776.7658764698053
42.845795,0.011549494,3.148125,3220.3858740277656,2650.686503438902
98.65531,0.0018818892,13.036125,3929.520145098823,3033.639296178175
29.651625,0.16318181,6.532125,2308.652449019083,2076.061428356318
7.32088,0.043152705,3.772125,1475.7363677655128,1893.5111926782279
30.38025,0.06003611,3.388125,1610.2218312265181,1163.7488610487028
56.842476,0.013443892,7.228125,2455.1397406586393,1779.643502598618
50.337116,0.073517285,4.948125,3693.7015422074815,2515.845159128524
67.41536,0.068340294,3.340125,2538.316758120187,1933.6580582923727
18.593277,0.06271752,3.700125,2287.4060449241233,2133.8118797626234
58.784744,0.01586212,4.972125,3035.1187425149587,1624.1483035962451
7.293435,0.013754763,5.068125,1685.1825540880575,2004.6438659111934
25.707544,0.00826062,3.524125,2713.6344982334404,2737.335298059264
46.556313,0.03303332,2.684125,2747.311325579608,2739.5756419334093
27.043953,0.044948854,7.108125,1536.623621474769,1558.4734329009793
4.262255,0.022661867,3.868125,1148.921969809569,1222.0806462488435
59.691307,0.039681412,4.228125,2595.172664821106,1939.2642376472475
25.30924,0.018518891,3.028125,1776.422112333126,1973.781286438685
36.25261,0.036813453,5.548125,1890.0875274499042,1736.7706577186452
19.56278,0.004566201,7.108125,2426.582009833182,2657.7550732332215
27.77709,0.068814315,3.868125,2767.1813359253915,2604.2440084141854
35.117886,0.058367923,2.852125,1940.6264460498671,1995.5798229607742
61.068264,0.04051336,5.020125,2789.9325225320845,1829.876139528021
17.343904,0.045952186,3.916125,1572.0660578594745,1812.7414862253577
68.44623,0.0037504828,9.628125,2888.2980791954087,2248.514471923877
38.719654,0.057759646,3.028125,2545.223958941783,2066.5136444288373
36.361828,0.028391607,7.180125,2922.324040436635,2278.8565396908593
25.586296,0.05977351,3.460125,3058.880731346552,2283.1086744193112
21.590456,0.069113955,7.420125,2013.6834851928386,1568.7311635394876
14.371322,0.00827339,4.900125,1485.5425510718994,1554.843977428169
85.22331,0.024969833,4.148125,3542.479889041463,2645.304077170642
42.40597,0.019314198,3.676125,2753.2343406608693,2540.100922053417
27.204456,0.06696229,6.868125,3315.803858069878,2363.430246020865
26.503029,0.042035647,9.988125,1472.8393414224563,1588.340115409692
8.963301,0.017507456,4.804125,997.1830374562531,1183.058651392269
18.288141,0.025277313,2.980125,2362.6989276231493,2162.5692000762388
33.744877,0.03512543,6.220125,1322.777291300751,1358.8810899125474
59.246304,0.020514326,3.748125,2759.5037828605673,2332.4452214149046
45.761944,0.05874028,3.028125,2152.9032959551646,1795.4224793452336
32.73332,0.029019102,2.140125,1874.907803821431,1781.0328964173902
30.479269,0.020371407,5.452125,2261.966055358594,2071.968537231048
49.103596,0.06991569,1.780125,2268.0740573056964,2080.0875029078343
15.893417,0.030605216,13.252125,1149.9486392079789,1220.0768814881567
39.74115,0.07595721,4.108125,1349.3004060987687,1262.7508518830423
7.644417,0.026351,2.852125,2152.67261905261,2440.743650359948
28.071764,0.1038279,3.940125,2182.6429499952405,2359.7617678600177
84.58073,0.0067333146,2.716125,2828.9933548771287,2180.096840647791
34.658268,0.02380546,2.596125,1720.3310420700998,1742.715754799395
31.326405,0.012052919,5.308125,3883.517301244894,3073.0205785544094
32.16999,0.03206225,1.948125,2930.6917666980517,2433.68874054596
44.261776,0.022177646,3.268125,2682.0716525138773,2412.244646751349
15.524288,0.0164588,4.540125,1641.1919198325506,2102.444772369239
69.63012,0.054089956,3.220125,1885.989135804592,1565.7593252143952
76.70619,0.01931135,3.860125,2742.388833673626,2399.540744533146
15.709578,0.017534832,1.948125,1730.0302054711779,1344.1793122599026
60.753242,0.091008626,4.948125,2377.7609638814497,1422.8923074683676
3.0687509,0.0068637487,3.652125,1535.09175076817,2065.483516280721
44.850967,0.059435934,3.172125,3264.2527508908784,2562.145171071275
53.20875,0.009003116,3.052125,2490.484131876225,1732.7514451422896
26.329302,0.043895066,3.740125,2191.7567670075823,2375.5588617504927
37.076836,0.07810782,4.540125,3306.7591954527925,1765.381532203731
29.442543,0.08451952,4.468125,2883.761138365111,2535.291375144327
14.063863,0.012532551,6.580125,3316.1403918438928,2886.6071533231857
12.916771,0.06821281,3.772125,2143.8794964003146,2419.468432917816
75.7985,0.015847087,3.148125,2491.0793011151645,1840.8282967650384
29.6404,0.11589282,2.692125,1283.4389875644895,1440.79101236083
12.190223,0.07394032,3.940125,2244.0017860614707,2029.4809155612315
26.097622,0.08449946,11.380125,1697.7915189469604,1465.809694944484
41.21109,0.13000041,5.428125,4109.163338561332,2979.035337708372
64.56387,0.011012381,2.380125,2044.906259803106,1745.770022758532
48.73724,0.029918626,6.460125,1760.6303432703712,1568.3287262959202
5.4222655,0.03988044,3.092125,1276.206979338635,1792.141205548714
16.26547,0.044592246,3.292125,1813.7826349706586,1998.3449905259283
82.7377,0.00091616693,3.820125,2935.472305158094,2276.48181033314
29.33953,0.09454289,5.812125,1888.9496857922547,2037.2014235088989
98.61208,0.011433927,2.420125,2896.307596039845,2412.362739644136
27.756882,0.06207912,6.868125,2565.0857612897476,1983.9803285465935
17.607794,0.12851892,6.340125,2942.1281028207595,2566.667233681015
12.926424,0.03205854,3.332125,2007.2685238960194,2169.233973442288
22.202475,0.045410294,4.684125,2207.0272674422076,1893.7068556240094
31.687172,0.06496264,3.268125,2915.564785838906,2106.197679513221
17.58959,0.017505493,3.748125,1557.02437129779,1588.5219756779604
27.019344,0.03418701,6.788125,2934.4153777504125,2707.161679511668
35.78072,0.08847959,5.860125,2345.5620331063687,1988.965345018645
32.10041,0.018326001,6.244125,2613.1580801063196,2193.159702254596
44.5664,0.07135236,7.420125,2260.0742496845883,1794.9562388847182
38.64201,0.04219884,2.428125,2390.295587293958,1770.4331409014635
10.879058,0.06711238,4.852125,1639.493473225655,1824.5153837608523
14.402997,0.024497885,1.060125,1564.052753372792,1630.4336359377758
30.320168,0.025905753,4.580125,2181.502509882685,2229.6204673297348
16.204733,0.057582676,3.220125,1962.2488475796238,2252.32322477069
21.89829,0.018044934,4.948125,1466.4947928693632,1439.7385882767253
60.461624,0.008909546,4.780125,2204.4834149474073,1931.629982137692
30.126034,0.109950244,4.852125,3134.1179603251617,2546.260731998246
40.870155,0.042917892,4.004125,2453.73423289943,2221.6857705498346
34.354557,0.06854271,3.340125,1147.1533750116184,987.4787994349728
6.607974,0.009735425,2.428125,880.2272105480723,1077.6698333588256
36.001484,0.03961065,5.068125,1948.9339474211856,1600.741908072758
27.215326,0.10579509,2.140125,2477.9627539214853,1917.1325183384292
17.935074,0.055635512,3.748125,1026.1180438624895,1129.2100184021713
93.15785,0.018905794,6.844125,3239.200788515992,2453.6078969809237
19.163113,0.05322175,3.580125,2191.200222068962,2276.6306405076202
40.435062,0.055373292,4.180125,1643.4935905546056,1359.4791170231924
39.736767,0.025334498,9.508125,2825.4590884931335,2400.1647635978807
32.918953,0.03344901,3.508125,2982.4029312714383,2575.986772155608
33.054283,0.026282372,2.620125,1591.639177963105,1537.838773417739
17.237785,0.07270643,3.748125,2102.1188752782246,2143.4165405336817
46.462364,0.1149614,3.412125,4230.3648868116925,2696.005213432031
23.92126,0.015788194,4.444125,3304.126648610547,2984.2683610973922
56.636932,0.02063014,4.324125,3174.3830553250223,2524.5109104732337
20.640003,0.12609622,8.188125,3484.593247440649,2720.591348296662
59.268078,0.037315868,6.916125,2477.5805392714065,2052.3849354874537
48.973984,0.12032283,8.812125,2378.4076393479036,2129.8781789769696
23.164902,0.07205321,3.268125,2476.3520353714257,2077.2001748119337
71.0674,0.037673593,4.084125,2638.4826644603154,2163.0354384890165
19.88833,0.07148442,4.108125,1195.083540557563,1155.2582379905125
22.53908,0.03482284,4.468125,1794.4878165613222,1561.9025575421288
23.917542,0.039035637,6.068125,2001.1889846130855,1966.4440086444902
57.31048,0.0029645655,5.932125,2672.0594762369165,2337.265522966162
14.842424,0.004276209,3.028125,1662.9435170280035,1713.030278831798
37.65992,0.009347827,4.700125,2142.038330750633,2396.9677186260164
34.381737,0.023266314,4.156125,2595.4758780816524,2416.1103813387545
66.20222,0.012732707,6.820125,3435.9686438871577,2262.7628963992233
105.38625,0.07791998,4.852125,3303.6096644575373,2770.3452428353785
19.288713,0.042000804,4.756125,1870.097985866864,2015.9103909807452
31.686483,0.0042721056,25.276125,2143.426012052263,1752.4142777302782
62.287212,0.07746569,4.828125,2180.720998103173,1647.7996049792177
63.614822,0.04992875,2.980125,2820.4699458503364,2207.186759357765
9.39291,0.07837673,2.884125,2238.320428284857,2518.001530111168
20.447868,8.053584e-06,4.588125,2889.791264330958,2056.636255581304
14.302654,0.10650953,7.108125,1456.6819034536468,1551.8369903093292
18.37408,0.06688962,4.684125,1462.27714747927,1579.1836879465338
22.945995,0.02200279,4.132125,2010.622925572469,1794.0622576883002
105.505936,0.040647168,3.916125,2450.8336535484805,2028.939036453244
60.667683,0.009797474,3.268125,2807.8978247976456,2167.6293369027694
13.987377,0.0032766438,4.732125,1697.5545231751885,2074.8932438890115
96.019455,0.086367615,3.388125,3321.097347520245,1883.6119212945605
34.373135,0.06620798,6.340125,2066.1175564651494,1799.2832717383171
99.11892,0.011775812,1.756125,2790.5331526354257,1966.5335991636553
42.160534,0.0069305785,3.052125,2505.276645440907,1923.1766476647128
53.488277,0.098354444,3.508125,2531.8069993234035,1771.5400510998293
45.01581,0.0261698,2.260125,2832.5121910758785,1990.7616522208718
29.220436,0.12884381,2.188125,2530.1746694921435,2498.7563265748627
54.523945,0.0042870073,7.708125,2214.9454392653965,1764.305563567031
23.351654,0.03300486,3.340125,1856.3291433986888,2097.890307286701
66.98939,0.06982546,5.308125,2053.9562205191755,1617.5699518894896
26.04735,0.036417,8.500125,2566.2557336316704,2184.903359469273
6.935002,0.005445577,5.548125,2202.302685190833,2679.5741458266834
39.60704,0.021550126,6.412125,2289.7751605672775,2404.915189030512
63.521374,0.04779742,3.460125,2296.1876998031976,1716.9400382397796
19.192455,0.21435332,2.092125,1357.1763735599645,1481.4888288674888
14.872644,0.013605833,2.284125,1769.8487617380595,2081.269294094279
43.536667,0.0062712864,4.132125,3240.757633887646,2635.811393453931
56.778927,0.010022514,5.404125,3105.175382357618,2228.0448313373618
92.528046,0.03574972,3.028125,2869.2886664212233,2775.176965238498
68.84402,0.0015196379,3.028125,3324.8870499257173,2378.258292462895
43.585667,0.066136,2.980125,2074.3489088086158,1509.9576935969865
29.626732,0.06344712,3.580125,2264.5061329084942,2306.4100550643107
47.17838,0.013154098,4.468125,2397.814125786225,1807.9261431932875
3.973979,0.051967986,4.060125,1779.900434449787,1925.8030956866576
8.229962,0.055579398,5.804125,2842.2757622736785,2540.4124413060686
53.168907,0.031138552,5.380125,3204.459358252897,2283.1291738200284
25.707788,0.08680112,3.028125,2491.939868373447,2086.889954008524
21.577051,0.05556764,3.788125,2434.0632674266985,2184.2887507650175
24.222805,0.0027876433,4.756125,2947.173393377455,2814.3897643819632
20.30923,0.10311363,8.428125,2250.990451134799,1889.6921620075263
21.369665,0.054901265,3.316125,1420.563172824844,1263.2919460384553
34.996735,0.06390029,3.148125,2864.6042130090123,2687.674685145219
27.786064,0.011741753,6.268125,2416.786844476986,1871.0215526259788
41.19956,0.04931172,6.148125,2557.60610737248,2042.7126318200737
31.884539,0.011860883,4.036125,1511.3310587905266,1327.0265275879744
54.449947,0.080157235,4.348125,4357.546973675011,2923.849252901193
37.248913,0.03921787,3.988125,1432.0488021447507,1412.520630876739
25.807682,0.040987007,6.172125,2305.880068504431,1516.1725990124448
23.104708,0.092444226,3.388125,2691.158535371507,2221.596253290492
25.614098,0.025047068,3.916125,2372.2897739956848,1466.2562692296908
66.017365,0.063103735,1.948125,2407.7483544539145,2044.4815243749986
9.93611,0.0061048516,6.148125,2705.385529031987,2798.768046296009
45.2352,0.022201002,4.060125,2508.8025033649355,2036.8101006439415
46.72543,0.032442153,6.484125,2497.304470484098,2361.4330842098884
45.251606,0.00707206,3.892125,2402.1402055133444,2292.180838914997
36.986668,0.069985256,3.460125,2697.3597432313923,2004.1203257352577
25.686842,0.05357718,1.828125,2646.078226773672,1971.8636836570026
41.368786,0.07048031,6.700125,2038.5285253931154,1691.368449115548
55.506718,0.022863025,2.596125,2576.4414374621233,2267.246074196845
63.722454,0.037662975,3.100125,2839.138781013596,2161.860141089743
14.573124,0.02020471,9.196125,1368.4196198915931,940.1937379727248
35.557774,0.019751985,4.540125,2120.4774717640294,1887.2749403449704
30.733334,0.09578673,5.788125,1966.012953632406,1670.622289950454
30.545082,0.052661292,4.348125,2467.4363466577774,2065.652471408453
33.464367,0.06315736,5.140125,2171.3290041122323,1880.3097637238009
0.0,0.0,3.028125,0.0,0.0
26.361938,0.049549513,3.460125,1576.202213074914,1301.1820690014447
8.723551,0.07136168,7.588125,1677.0123024402376,1590.1941235765175
19.896954,0.06305111,7.612125,2009.0186417830264,2069.1977582422596
84.52674,0.055230755,3.460125,2234.5832609083614,1763.9098471877976
33.682835,0.01804439,5.884125,1542.9529998426685,1400.023242070032
25.516289,0.024769321,4.348125,1875.7024833074172,1839.3722419648018
23.526718,0.0125500215,4.348125,1957.586986723816,2125.276453170528
15.168532,0.02520664,5.356125,1734.6864137236798,1911.9069754423908
53.19939,0.038638566,2.020125,1965.1377922012302,1889.0729960285273
9.165295,0.0020913866,7.756125,1906.154504037755,2104.386266207073
40.013138,0.09567994,5.356125,1967.444389491579,1850.1848390251266
13.220028,0.05209298,3.028125,1686.6848485660346,1510.2857436966974
33.06257,0.104017995,4.420125,1909.8154106219579,1547.8900727536213
35.948086,0.03692235,4.948125,3820.2530459680434,3035.1758331807196
35.523438,0.019408373,2.068125,1879.9990482934445,1567.907971464931
20.2977,0.032347728,5.956125,2503.148536212851,2282.808206489991
10.338679,0.056846607,8.548125,2005.5181719049376,2294.096985610054
48.94877,0.048658855,5.860125,1883.7401243590743,1526.0178934403539
66.225914,0.015862431,3.892125,2581.7174201045204,1941.2462688175603
32.14687,0.030095533,2.740125,3400.345506069087,2932.261635632485
24.285402,0.004828776,2.644125,2850.287227238586,2368.712713019344
21.088076,0.009707667,1.948125,2671.826414409614,2598.302778083244
40.079903,0.0024526415,6.724125,2489.2951539979513,2148.781081781623
48.49031,0.027404921,3.748125,2095.963461433771,1771.3152916793615
